% SIMCOSTA Buoy 14 Station rs4
% year month day hour minute seconds vars
2020 8 15 4 51 0 0.73 13.30 127.40 111.88 560.00 184.60 169.08 -15.52 5.40 0.48 7.20
2020 8 15 5 51 0 0.70 12.50 125.30 109.78 620.00 185.70 170.18 -15.52 5.00 0.44 6.70
2020 8 15 6 51 0 0.67 12.50 124.60 109.08 570.00 188.00 172.48 -15.52 5.20 0.43 6.80
2020 8 15 7 51 0 0.71 9.50 126.30 110.78 540.00 176.00 160.48 -15.52 5.50 0.44 7.30
2020 8 15 8 21 0 0.66 9.10 126.40 110.88 570.00 180.40 164.88 -15.52 5.30 0.43 7.20
2020 8 15 8 51 0 0.73 9.50 130.60 115.08 510.00 190.70 175.18 -15.52 6.20 0.45 8.20
2020 8 15 9 21 0 0.75 9.50 132.70 117.18 670.00 177.70 162.18 -15.52 5.70 0.46 7.70
2020 8 15 9 51 0 0.73 7.70 136.50 120.98 620.00 190.80 175.28 -15.52 5.30 0.44 7.80
2020 8 15 10 51 0 0.72 11.10 144.90 129.38 520.00 187.80 172.28 -15.52 5.10 0.44 7.60
2020 8 15 11 51 0 0.75 9.10 167.40 151.88 260.00 163.90 148.38 -15.52 4.40 0.48 6.60
2020 8 15 12 21 0 0.77 9.50 177.80 162.28 90.00 124.60 109.08 -15.52 4.10 0.52 6.00
2020 8 15 12 51 0 0.78 9.10 174.10 158.58 180.00 87.20 71.68 -15.52 4.00 0.50 5.80
2020 8 15 13 21 0 0.85 10.50 183.50 167.98 120.00 46.00 30.48 -15.52 4.20 0.54 6.10
2020 8 15 13 51 0 0.89 9.10 183.30 167.78 100.00 66.80 51.28 -15.52 4.30 0.56 6.40
2020 8 15 14 21 0 0.86 11.10 190.00 174.48 70.00 69.50 53.98 -15.52 4.20 0.58 5.80
2020 8 15 14 51 0 0.89 9.50 184.80 169.28 180.00 55.70 40.18 -15.52 4.20 0.58 5.80
2020 8 15 15 51 0 0.85 8.70 180.80 165.28 170.00 26.60 11.08 -15.52 4.10 0.56 5.70
2020 8 15 16 21 0 0.98 8.70 182.30 166.78 260.00 48.10 32.58 -15.52 4.40 0.65 5.90
2020 8 15 16 51 0 0.93 9.10 177.20 161.68 200.00 23.40 7.88 -15.52 4.20 0.59 5.90
2020 8 15 17 21 0 0.94 9.10 168.70 153.18 170.00 7.00 351.48 -15.52 4.60 0.60 6.50
2020 8 15 17 51 0 0.83 9.50 163.10 147.58 160.00 351.20 335.68 -15.52 4.60 0.54 6.90
2020 8 15 18 51 0 0.82 10.00 152.80 137.28 270.00 7.60 352.08 -15.52 4.70 0.51 6.90
2020 8 15 19 51 0 0.83 10.00 169.90 154.38 330.00 346.70 331.18 -15.52 4.10 0.52 6.10
% SIMCOSTA Buoy 14 Station rs4
% year month day hour minute seconds vars
2020 8 16 0 21 0 1.46 5.90 196.50 180.98 370.00 16.70 1.18 -15.52 4.50 0.99 5.30
2020 8 16 0 51 0 1.44 5.60 193.00 177.48 380.00 6.50 350.98 -15.52 4.50 0.94 5.60
2020 8 16 1 51 0 1.46 6.50 189.30 173.78 250.00 325.60 310.08 -15.52 4.50 0.92 5.80
2020 8 16 2 21 0 1.33 6.70 188.70 173.18 230.00 340.90 325.38 -15.52 4.60 0.85 5.90
2020 8 16 2 51 0 1.20 5.90 187.90 172.38 160.00 314.80 299.28 -15.52 4.40 0.76 5.70
2020 8 16 3 21 0 1.10 6.30 193.30 177.78 70.00 25.90 10.38 -15.52 4.30 0.70 5.50
2020 8 16 3 51 0 1.11 6.30 191.30 175.78 70.00 359.20 343.68 -15.52 4.70 0.73 6.00
2020 8 16 4 21 0 1.01 6.10 190.80 175.28 20.00 232.40 216.88 -15.52 4.60 0.67 5.90
2020 8 16 4 51 0 0.95 13.30 188.40 172.88 170.00 268.30 252.78 -15.52 4.30 0.61 5.80
2020 8 16 5 51 0 0.90 12.50 197.10 181.58 90.00 161.80 146.28 -15.52 4.30 0.60 5.60
2020 8 16 6 21 0 0.85 12.50 189.90 174.38 150.00 172.00 156.48 -15.52 4.20 0.54 5.80
2020 8 16 6 51 0 0.84 13.30 185.00 169.48 180.00 172.10 156.58 -15.52 4.60 0.53 6.60
2020 8 16 7 51 0 0.86 12.50 186.00 170.48 240.00 134.80 119.28 -15.52 4.30 0.52 6.60
2020 8 16 8 51 0 0.67 12.50 189.90 174.38 190.00 56.20 40.68 -15.52 3.80 0.43 5.10
2020 8 16 9 51 0 0.70 12.50 180.90 165.38 220.00 59.90 44.38 -15.52 4.70 0.45 6.80
2020 8 16 10 21 0 0.72 12.50 176.60 161.08 200.00 62.60 47.08 -15.52 4.70 0.46 6.50
2020 8 16 10 51 0 0.70 13.30 178.00 162.48 200.00 54.40 38.88 -15.52 4.60 0.45 6.50
2020 8 16 11 21 0 0.71 12.50 180.10 164.58 130.00 50.70 35.18 -15.52 4.90 0.48 6.70
2020 8 16 11 51 0 0.73 12.50 183.50 167.98 200.00 65.60 50.08 -15.52 4.40 0.47 5.90
2020 8 16 12 51 0 0.72 12.50 179.70 164.18 230.00 72.10 56.58 -15.52 4.80 0.46 6.80
2020 8 16 13 21 0 0.74 12.50 182.90 167.38 140.00 106.90 91.38 -15.52 4.80 0.47 6.80
2020 8 16 13 51 0 0.70 12.50 187.00 171.48 320.00 84.10 68.58 -15.52 4.80 0.46 6.50
2020 8 16 14 51 0 0.74 12.50 183.80 168.28 230.00 89.80 74.28 -15.52 5.10 0.46 7.50
2020 8 16 15 21 0 0.72 12.50 185.30 169.78 280.00 81.20 65.68 -15.52 4.50 0.46 6.50
2020 8 16 15 51 0 0.69 10.00 187.80 172.28 310.00 70.70 55.18 -15.52 3.80 0.45 5.40
2020 8 16 16 21 0 0.72 12.50 190.30 174.78 290.00 69.00 53.48 -15.52 3.80 0.46 5.70
2020 8 16 16 51 0 0.70 13.30 188.50 172.98 280.00 82.10 66.58 -15.52 4.10 0.44 5.90
2020 8 16 17 51 0 0.74 12.50 192.60 177.08 340.00 71.10 55.58 -15.52 4.00 0.44 6.00
2020 8 16 18 21 0 0.75 11.80 192.30 176.78 310.00 72.00 56.48 -15.52 4.20 0.48 6.20
2020 8 16 18 51 0 0.71 9.50 188.40 172.88 310.00 64.20 48.68 -15.52 4.20 0.46 6.30
2020 8 16 20 21 0 0.72 8.30 191.60 176.08 320.00 67.90 52.38 -15.52 4.70 0.44 7.00
% SIMCOSTA Buoy 14 Station rs4
% year month day hour minute seconds vars
2020 8 17 0 51 0 0.84 9.50 178.50 162.98 300.00 68.60 53.08 -15.52 7.30 0.55 9.30
2020 8 17 1 21 0 0.89 9.50 169.30 153.78 290.00 58.20 42.68 -15.52 7.20 0.57 9.30
2020 8 17 1 51 0 0.81 10.50 167.80 152.28 260.00 64.70 49.18 -15.52 5.90 0.47 9.00
2020 8 17 2 51 0 0.85 9.50 151.20 135.68 140.00 66.30 50.78 -15.52 5.80 0.51 9.00
2020 8 17 3 21 0 0.89 9.50 156.00 140.48 220.00 68.40 52.88 -15.52 5.70 0.51 9.00
2020 8 17 3 51 0 0.88 10.00 159.50 143.98 280.00 76.20 60.68 -15.52 7.00 0.56 9.60
2020 8 17 4 21 0 0.77 9.10 163.40 147.88 230.00 85.00 69.48 -15.52 6.80 0.50 9.30
2020 8 17 4 51 0 0.73 9.10 150.30 134.78 170.00 89.30 73.78 -15.52 6.40 0.44 9.00
2020 8 17 5 21 0 0.81 9.50 141.30 125.78 210.00 77.40 61.88 -15.52 6.60 0.49 9.20
2020 8 17 5 51 0 0.70 9.50 153.40 137.88 150.00 82.30 66.78 -15.52 5.70 0.41 8.90
2020 8 17 6 21 0 0.73 9.50 158.40 142.88 200.00 83.30 67.78 -15.52 6.50 0.43 9.30
2020 8 17 6 51 0 0.70 9.50 149.70 134.18 70.00 109.90 94.38 -15.52 6.70 0.43 9.20
2020 8 17 7 51 0 0.60 10.00 156.50 140.98 90.00 99.20 83.68 -15.52 5.90 0.35 9.00
2020 8 17 8 51 0 0.65 9.50 147.80 132.28 10.00 113.20 97.68 -15.52 6.60 0.39 9.10
2020 8 17 9 21 0 0.58 10.00 145.60 130.08 470.00 171.90 156.38 -15.52 7.90 0.37 9.40
2020 8 17 9 51 0 0.59 9.50 147.80 132.28 420.00 180.00 164.48 -15.52 7.80 0.38 9.30
2020 8 17 10 21 0 0.58 10.00 148.80 133.28 510.00 165.80 150.28 -15.52 7.80 0.36 9.60
2020 8 17 10 51 0 0.58 8.70 144.50 128.98 480.00 170.10 154.58 -15.52 7.40 0.36 9.30
2020 8 17 11 21 0 0.53 11.80 148.80 133.28 440.00 174.10 158.58 -15.52 7.00 0.32 9.60
2020 8 17 11 51 0 0.54 9.50 144.30 128.78 510.00 182.40 166.88 -15.52 7.10 0.33 9.30
2020 8 17 12 21 0 0.63 9.50 140.00 124.48 560.00 172.80 157.28 -15.52 8.00 0.40 9.40
2020 8 17 12 51 0 0.57 9.50 134.80 119.28 570.00 187.40 171.88 -15.52 7.60 0.35 9.50
2020 8 17 13 21 0 0.63 9.50 138.20 122.68 610.00 176.00 160.48 -15.52 8.00 0.42 9.30
2020 8 17 13 51 0 0.56 8.70 141.60 126.08 560.00 178.60 163.08 -15.52 6.90 0.34 8.90
2020 8 17 14 21 0 0.62 9.50 142.60 127.08 600.00 191.60 176.08 -15.52 7.00 0.38 9.20
2020 8 17 14 51 0 0.55 9.10 143.30 127.78 460.00 191.60 176.08 -15.52 6.90 0.34 8.70
2020 8 17 15 21 0 0.63 10.50 151.40 135.88 450.00 186.70 171.18 -15.52 7.60 0.40 9.20
2020 8 17 15 51 0 0.62 9.50 140.90 125.38 480.00 174.50 158.98 -15.52 7.30 0.39 9.20
2020 8 17 16 21 0 0.62 9.50 148.90 133.38 460.00 186.50 170.98 -15.52 7.30 0.39 9.10
2020 8 17 16 51 0 0.55 11.10 148.10 132.58 370.00 171.40 155.88 -15.52 7.20 0.35 9.30
2020 8 17 17 21 0 0.71 9.10 144.80 129.28 440.00 172.70 157.18 -15.52 7.80 0.44 9.40
2020 8 17 17 51 0 0.63 9.10 150.60 135.08 350.00 179.80 164.28 -15.52 6.90 0.38 9.20
2020 8 17 18 21 0 0.59 9.10 145.90 130.38 370.00 173.70 158.18 -15.52 7.20 0.36 9.20
2020 8 17 18 51 0 0.72 11.10 152.60 137.08 250.00 137.40 121.88 -15.52 8.10 0.46 10.00
2020 8 17 19 21 0 0.63 8.70 140.30 124.78 180.00 121.90 106.38 -15.52 5.90 0.37 8.90
2020 8 17 19 51 0 0.64 10.50 143.70 128.18 190.00 140.00 124.48 -15.52 5.70 0.36 8.70
2020 8 17 20 21 0 0.64 9.10 133.40 117.88 120.00 139.80 124.28 -15.52 5.70 0.38 8.20
% SIMCOSTA Buoy 14 Station rs4
% year month day hour minute seconds vars
2020 8 18 0 21 0 0.68 9.50 129.40 113.88 90.00 158.80 143.28 -15.52 3.90 0.43 5.70
2020 8 18 0 51 0 0.73 11.10 136.50 120.98 270.00 216.90 201.38 -15.52 4.20 0.47 6.00
2020 8 18 1 21 0 0.68 9.10 134.50 118.98 170.00 203.20 187.68 -15.52 4.00 0.44 5.90
2020 8 18 1 51 0 0.67 10.00 137.60 122.08 280.00 197.70 182.18 -15.52 4.20 0.43 6.00
2020 8 18 2 21 0 0.76 9.10 133.90 118.38 260.00 192.90 177.38 -15.52 4.40 0.48 6.50
2020 8 18 2 51 0 0.72 10.50 135.90 120.38 250.00 181.90 166.38 -15.52 4.10 0.45 6.10
2020 8 18 3 21 0 0.79 8.70 131.30 115.78 190.00 170.20 154.68 -15.52 4.60 0.50 6.70
2020 8 18 3 51 0 0.70 9.10 136.20 120.68 180.00 180.00 164.48 -15.52 4.40 0.44 6.60
2020 8 18 4 21 0 0.73 11.10 128.90 113.38 270.00 179.40 163.88 -15.52 4.40 0.46 6.20
2020 8 18 4 51 0 0.74 9.10 128.10 112.58 200.00 190.90 175.38 -15.52 4.40 0.48 6.10
